Irradiance,Temperature,V_pv,I_pv,Optimal_Duty
250,60,14.9580915486775,0.722947474634786,0.106
250,60,15.338887222529,0.707854756438153,0.156
250,60,15.3346458060287,0.708054563826615,0.2095
300,14,7.61251300349308,0.872780401744484,0.1
300,14,11.0452809166159,0.872218505131967,0.1
300,14,14.4641755077797,0.871475852792789,0.1
300,14,17.7525381467946,0.864767844376855,0.1005
300,14,19.8886111640879,0.812042411049675,0.106
300,14,19.5442356516593,0.829428137222227,0.179
300,16,7.62662400502952,0.874564826856241,0.1
300,16,11.0663341330316,0.874000111050868,0.1005
300,16,14.4910260352745,0.873196760517196,0.103
300,16,17.7559494461384,0.864938923501236,0.1015
300,16,19.3553310524896,0.830794489491722,0.1205
300,16,19.3606651773661,0.83056320303756,0.1925
300,18,7.6407348746343,0.876349235272376,0.1
300,18,11.0874383081225,0.875781144956791,0.101
300,18,14.5178707601945,0.874899306101508,0.1
300,18,17.7532419758047,0.864797969185065,0.102
300,18,19.2925829874755,0.826396218126002,0.1105
300,18,19.1941387934083,0.830942589397258,0.19
300,20,7.65484556926567,0.878133621545191,0.1
300,20,11.1085917404767,0.877561435938514,0.1
300,20,14.544404916873,0.876578564878698,0.1025
300,20,17.7438313219348,0.864316577810689,0.1025
300,20,18.9995157044034,0.832549913418141,0.138
300,20,19.0025646885421,0.832421733974405,0.19
300,22,7.6689548814765,0.879917978748887,0.1005
300,22,11.1296180412163,0.879340795731698,0.101
300,22,14.5704857080213,0.878228333505069,0.1005
300,22,17.7272627725992,0.863471955430614,0.1025
300,22,19.1281404020278,0.81758640643275,0.1255
300,22,18.819966914232,0.833488235679565,0.198
300,24,7.68306619191046,0.881702297079025,0.1
300,24,11.1507458480731,0.881118904035194,0.1
300,24,14.5959003965099,0.879841008369921,0.101
300,24,17.703240154357,0.862247927789652,0.1005
300,24,18.6362121025955,0.834599210874243,0.149
300,24,18.6407818707438,0.834401294377709,0.205
300,26,7.69717595215452,0.883486565109239,0.1
300,26,11.1717968400496,0.882895436259959,0.1
300,26,14.6206222274497,0.88140708101615,0.1005
300,26,17.6715632916939,0.860636793925835,0.104
300,26,18.4500869254044,0.835822538941711,0.149
300,26,18.477541018515,0.834548846775602,0.201
300,28,7.71128403367908,0.885270767370995,0.1005
300,28,11.1928237050265,0.88466993078317,0.1
300,28,14.6445176530254,0.882915017771319,0.1
300,28,17.6322210556064,0.858637720735499,0.1025
300,28,18.4152707671065,0.82963111691676,0.1455
300,28,18.2684480977706,0.836831388939329,0.2095
300,30,7.72539259228362,0.887054883588235,0.1005
300,30,11.2137614326911,0.886441829283547,0.101
300,30,14.6671096333334,0.884351422780346,0.101
300,30,17.5856942528556,0.856246201731898,0.1015
300,30,18.2162103416332,0.831463847329439,0.14
300,30,18.2025178179934,0.832170536155103,0.212
300,32,7.73950143223405,0.88883888824301,0.1
300,32,11.2347178070441,0.888210389219958,0.101
300,32,14.6884003388803,0.885699573492052,0.101
300,32,17.5315872569511,0.853489802128442,0.1045
300,32,17.9137341374377,0.838385640271819,0.1595
300,32,17.9116167401963,0.838499568294116,0.2195
300,34,7.75360681139369,0.890622749300151,0.101
300,34,11.255624467944,0.889974719393054,0.1005
300,34,14.7079918717387,0.886940439833189,0.1015
300,34,17.4701395841311,0.850390204480422,0.105
300,34,17.7335776194707,0.83930034158954,0.15
300,34,17.7308287166667,0.839434614711697,0.229
300,36,7.76771188622901,0.892406424676856,0.101
300,36,11.2764673973385,0.891733690522051,0.1
300,36,14.7255466902163,0.888051877787888,0.1035
300,36,17.542183762819,0.840713705262433,0.1095
300,36,17.5550666635419,0.840114110476854,0.1705
300,36,17.5883971300116,0.838462046602185,0.2215
300,38,7.78181507882567,0.894189861865072,0.101
300,38,11.2972301687576,0.893485894405194,0.101
300,38,14.7406677091975,0.889008842669716,0.1015
300,38,17.3283484337924,0.843181247288544,0.1025
300,38,17.3663737029998,0.841397657107176,0.1785
300,38,17.1113956532715,0.852369583913305,0.2475
300,40,7.79591703191354,0.895972993996601,0.1
300,40,11.3178923647155,0.895229581470634,0.1005
300,40,14.7529165553404,0.889783585149097,0.101
300,40,17.2468932573056,0.839205257466029,0.1065
300,40,17.1905592386417,0.842065507824774,0.179
300,40,17.1857631685673,0.842298889553688,0.2405
300,42,7.81001474366714,0.897755737364916,0.1
300,42,11.3384281139477,0.896962586497848,0.1005
300,42,14.7619391055198,0.89034538467098,0.1035
300,42,17.1603457813702,0.834952539980247,0.105
300,42,17.0135906463999,0.842747912247745,0.1875
300,42,17.0108654419608,0.842886713197816,0.241
300,44,7.82410854613337,0.899537986042157,0.1
300,44,11.3588054874755,0.898682239716139,0.101
300,44,14.7668836670947,0.890665035585073,0.104
300,44,16.8284409717042,0.843841294432776,0.1195
300,44,16.8352746046923,0.84349477779763,0.182
300,44,16.8303476938499,0.84376313805439,0.2495
300,46,7.83819739186769,0.901319607484408,0.1
300,46,11.3789863417994,0.900385262102196,0.1005
300,46,14.7676062913905,0.890708421382105,0.1025
300,46,16.6390092538445,0.845130021480195,0.1225
300,46,16.6496308766181,0.844608289656484,0.1985
300,46,16.6514004886404,0.844536520222314,0.249
300,48,7.85227879434219,0.903100436245387,0.1005
300,48,11.3989225853911,0.902067644490515,0.101
300,48,14.7634921400213,0.890445336764465,0.1015
300,48,16.8762406186344,0.820559560712866,0.1095
300,48,16.4711494449119,0.845353264928322,0.207
300,48,16.4675593991802,0.845541230810003,0.25
300,50,7.86635347526021,0.904880265491784,0.1005
300,50,11.4185570576383,0.90372450571895,0.101
300,50,14.7540938823918,0.889846942346839,0.102
300,50,16.2871641013272,0.846355278060935,0.12
300,50,16.302439578849,0.845551585698339,0.2
300,50,16.2998127714593,0.84570158370326,0.2575
300,52,7.88041941325134,0.906658838722718,0.1
300,52,11.4378190157958,0.905349933907407,0.102
300,52,14.7390126450099,0.888888067995811,0.1035
300,52,16.3517570302912,0.832957401644535,0.1265
300,52,16.1200183339119,0.846479981830471,0.209
300,52,16.1162825201273,0.846673246990787,0.2685
300,54,7.89447055386327,0.908435838822102,0.1005
300,54,11.456624746515,0.906936804905089,0.1025
300,54,14.7179271058208,0.887548290831725,0.1035
300,54,15.938257626587,0.84734472816425,0.141
300,54,15.9379247514768,0.84735746236851,0.207
300,54,15.9375451722667,0.847384546991016,0.2735
300,56,7.90850733773751,0.910210872538801,0.1005
300,56,11.4749302484798,0.908476513683683,0.1005
300,56,14.6906015442417,0.885812871562607,0.102
300,56,15.7552568463417,0.84826796424162,0.1475
300,56,15.7881953485295,0.84646610286312,0.2185
300,56,15.7596281072194,0.848032748189027,0.2755
300,58,7.92252594741339,0.91198345616801,0.1
300,58,11.4924421780105,0.909959128151191,0.1
300,58,14.6569006074167,0.883673041917964,0.104
300,58,15.5729111165484,0.849158361472239,0.14
300,58,15.7014561221583,0.8417911455751,0.2145
300,58,15.5429915604167,0.850751187333616,0.284
300,60,7.93651931641256,0.913752995968628,0.1
300,60,11.5091947405944,0.911372432628492,0.1015
300,60,14.6167812882089,0.881126143464795,0.101
300,60,15.6124860380154,0.836713118377912,0.147
300,60,15.3944470455042,0.849829081884909,0.2395
300,60,15.4020796712539,0.849414895789327,0.2805
350,14,8.76088878093973,1.01799973962878,0.1
350,14,12.7632372186551,1.01720609750319,0.101
350,14,16.7140716799844,1.0140427302867,0.101
350,14,19.6149006985827,0.964679063213006,0.106
350,14,19.4045189552094,0.974599662189571,0.194
350,14,19.5666895425573,0.967152691260772,0.237
350,16,8.77734665997019,1.02008094203957,0.1
350,16,12.7877388334082,1.01927385721115,0.1015
350,16,16.7357695435552,1.01541649999808,0.1025
350,16,19.3830655913725,0.96851635764392,0.112
350,16,19.4402368511694,0.965555875817849,0.1855
350,16,19.3814263314798,0.968614623085166,0.242
350,18,8.79380404516615,1.0221620819489,0.1
350,18,12.8121962881197,1.02133786571309,0.101
350,18,16.7546413388392,1.01661346904581,0.1015
350,18,19.1981015081792,0.969948131510619,0.1185
350,18,19.1930230325421,0.970209755439411,0.1895
350,18,19.2008114457871,0.969823893150772,0.241
350,20,8.81025946238108,1.02424313975564,0.1005
350,20,12.8366632115744,1.02339701741613,0.1
350,20,16.7702657578976,1.01759887457313,0.101
350,20,19.3922862750052,0.948255180304179,0.1055
350,20,19.012024375201,0.971416192539291,0.2005
350,20,19.0164726481453,0.971211488275211,0.2495
350,22,8.82671534042074,1.02632408922174,0.1005
350,22,12.8609554010595,1.02544997926559,0.1005
350,22,16.7819356117364,1.0183363485967,0.1005
350,22,18.9385910104376,0.96680957844762,0.11
350,22,18.8318311141953,0.972588393552618,0.1975
350,22,18.8378188896634,0.972300921976772,0.2505
350,24,8.84317010158304,1.02840489733366,0.1005
350,24,12.8851556704523,1.02749498360779,0.1015
350,24,16.7890928257577,1.01878727215475,0.1015
350,24,18.7975608859963,0.965622142899692,0.1235
350,24,18.6552484111974,0.973566513132251,0.1985
350,24,18.6588430856486,0.973366296819217,0.2595
350,26,8.85962473193133,1.0304855210168,0.1
350,26,12.9092678135642,1.02952982859327,0.1005
350,26,16.7910938053285,1.01891382051138,0.106
350,26,18.4804350966816,0.974401488082705,0.1445
350,26,18.4801663587768,0.974433535578053,0.208
350,26,18.497144734987,0.973523600515666,0.267
350,28,8.87607482406866,1.03256590608987,0.1005
350,28,12.9332276174736,1.03155177891891,0.102
350,28,16.7874454008582,1.01867913450104,0.1065
350,28,18.3027842539267,0.975429591258052,0.1395
350,28,18.2995363526892,0.975576219846951,0.2155
350,28,18.2469776807617,0.97832058616124,0.28
350,30,8.89252379632886,1.03464598155824,0.101
350,30,12.9569940598368,1.03355741124817,0.101
350,30,16.7776386453565,1.01805094406367,0.103
350,30,18.1248815735654,0.976402521582607,0.141
350,30,18.1145027374428,0.9769618331917,0.217
350,30,18.1232202042774,0.97651066627594,0.278
350,32,8.90897094856364,1.03672565792077,0.1
350,32,12.9805174174756,1.03554247473932,0.101
350,32,16.7611908171268,1.01700402791249,0.1005
350,32,17.9408566930395,0.977729586902733,0.149
350,32,17.9320670107961,0.97820708766512,0.231
350,32,17.9290711659025,0.978381513411101,0.2785
350,34,8.92541138840241,1.03880482230259,0.1005
350,34,13.0037347831478,1.03750171896779,0.1005
350,34,16.737765535728,1.01552054189827,0.1
350,34,17.6674326350802,0.983737654130446,0.166
350,34,17.7580694001831,0.978946566146437,0.223
350,34,17.7684621796688,0.978393116480165,0.28
350,36,8.94184797349212,1.04088333007074,0.1005
350,36,13.0265702926082,1.03942869169168,0.101
350,36,16.7073983982049,1.01358503640153,0.1025
350,36,17.5731024309813,0.980307588235165,0.1595
350,36,17.5750842417829,0.980206889793454,0.2305
350,36,17.5731086824648,0.980331179310654,0.289
350,38,8.95827927639651,1.04296099970834,0.1
350,38,13.0489307476837,1.04131551162432,0.1005
350,38,16.6698355340532,1.01119890127956,0.1015
350,38,17.4221981845207,0.979707178710037,0.1655
350,38,17.2949248430586,0.986627014388377,0.252
350,38,17.393992759638,0.981326131316698,0.2875
350,40,8.97469947872241,1.04503760374948,0.1005
350,40,13.0707350000507,1.04315257324466,0.1
350,40,16.6252136104539,1.00836507007701,0.1005
350,40,17.2198842724133,0.982032646572349,0.1695
350,40,17.2110881817341,0.982529582944277,0.2485
350,40,17.2154238767377,0.982299483845057,0.291
350,42,8.99111033347206,1.04711285516432,0.1005
350,42,13.0918142338889,1.04492837814878,0.1005
350,42,16.573702188986,1.0050942572774,0.103
350,42,17.0434777620445,0.982856620351776,0.1715
350,42,17.0406884025072,0.983019555541108,0.2415
350,42,17.0497470711628,0.982514773728239,0.2905
350,44,9.00750901999021,1.04918639617678,0.1
350,44,13.1119091964456,1.04662934092904,0.101
350,44,16.5155492068758,1.00140227979837,0.1015
350,44,16.9051926725385,0.981395503232262,0.17
350,44,16.8592482107395,0.984135864278027,0.2425
350,44,16.9421826067367,0.979124416946468,0.29
350,46,9.02388798240464,1.05125778186929,0.101
350,46,13.1309878383911,1.04823890922824,0.101
350,46,16.4521375015638,0.997254512051858,0.1005
350,46,16.6869773296673,0.984689023640057,0.1825
350,46,16.6893957653563,0.984551015527887,0.2585
350,46,16.6886724637993,0.984590044174422,0.3015
350,48,9.04024822539651,1.05332645716419,0.1
350,48,13.1487603660504,1.04973811371931,0.1005
350,48,16.3805837825938,0.992835223243552,0.105
350,48,16.5036136257956,0.985898937457565,0.19
350,48,16.5043147865795,0.985859379425887,0.249
350,48,16.5103236020618,0.985494289318734,0.3015
350,50,9.05658028903191,1.05539173693404,0.1
350,50,13.16496565825,1.0511049075643,0.102
350,50,16.3044812068795,0.988005276706165,0.108
350,50,16.3264671331032,0.986715988413719,0.198
350,50,16.3266437572162,0.986715618666515,0.259
350,50,16.326742078224,0.986691560375197,0.318
350,52,9.07287747369851,1.05745277397346,0.102
350,52,13.1793062907592,1.05231416676809,0.103
350,52,16.2205926216705,0.983001436360363,0.1075
350,52,16.1514671952677,0.987374261477942,0.1985
350,52,16.1245453620273,0.988995987826308,0.2665
350,52,16.1455443726848,0.987765637602219,0.322
350,54,9.08913423638036,1.05950852432308,0.1005
350,54,13.1914489638556,1.05333773314511,0.101
350,54,16.134105724752,0.977559048564077,0.1055
350,54,15.7730663265691,0.999615472134194,0.219
350,54,15.9701028966517,0.988431095693297,0.259
350,54,15.9713304756438,0.988348767013716,0.32
350,56,9.10534045993464,1.06155770715969,0.1
350,56,13.2010272094916,1.05414464773603,0.102
350,56,15.7887482378661,0.989433530674579,0.1295
350,56,15.7893305582734,0.989415280055234,0.2195
350,56,15.789554837189,0.989411557740677,0.2805
350,56,15.8012657367447,0.98868824900213,0.3205
350,58,9.12148105288184,1.06359875578757,0.1
350,58,13.207705009818,1.05470116239698,0.102
350,58,15.6160494130243,0.989926973072665,0.1105
350,58,15.6211745414822,0.989591719811647,0.21
350,58,15.6157778842483,0.989949078225992,0.272
350,58,15.6252287450565,0.989347885541031,0.3285
350,60,9.13754225288997,1.06562975709888,0.1
350,60,13.2108946125958,1.05497373388593,0.1005
350,60,15.3044863998405,0.99879432685959,0.1415
350,60,15.4437824056392,0.990345410291333,0.217
350,60,15.4470970096879,0.990122448410409,0.278
350,60,15.4442381342096,0.990335940289271,0.321
400,14,9.90870615026897,1.1631484558292,0.1005
400,14,14.4777615306658,1.16189889310836,0.101
400,14,18.6809581535543,1.13862542568735,0.1015
400,14,19.5668341252524,1.1048963721723,0.1615
400,14,19.5630097979677,1.10513392172623,0.234
400,14,19.562168447761,1.10519198537679,0.2805
400,16,9.92750552466366,1.16552590623857,0.1005
400,16,14.5049324357257,1.16419179946751,0.1005
400,16,18.6492393583966,1.13660847235431,0.1075
400,16,19.3878277269394,1.10623329053036,0.16
400,16,19.3795334236706,1.10671568908308,0.234
400,16,19.3728505878549,1.10709463670872,0.2995
400,18,9.94630424937664,1.1679031228245,0.1005
400,18,14.5318866161266,1.16646007263916,0.1
400,18,18.6096386253181,1.13409133083707,0.1065
400,18,19.2687588440463,1.10394735811159,0.161
400,18,19.2025402872879,1.10790768261673,0.2435
400,18,19.1997841412586,1.10810386863787,0.2995
400,20,9.96510055879252,1.1702800336932,0.1005
400,20,14.5583226850958,1.16869719445341,0.1005
400,20,18.5624094630328,1.13108225741671,0.1025
400,20,19.0231791325066,1.10923771831039,0.172
400,20,19.022139026961,1.10933689219975,0.24
400,20,19.0272679103072,1.10901998325049,0.301
400,22,9.98389343531347,1.17265654595405,0.1005
400,22,14.5843650131387,1.17089472570604,0.101
400,22,18.5076013325523,1.12760848468065,0.1035
400,22,18.8428184758177,1.11062220273837,0.18
400,22,18.8423593448103,1.11065870097606,0.2405
400,22,18.814575900756,1.11226759726835,0.3085
400,24,10.0026827858583,1.17503254009179,0.1
400,24,14.6098167820998,1.17304250296498,0.1
400,24,18.5156563514809,1.12015806376802,0.1095
400,24,18.6775044383126,1.11106875591269,0.184
400,24,18.6590573099141,1.11222192868322,0.2495
400,24,18.6638894623844,1.11190718693403,0.3125
400,26,10.02146655483,1.17740786366127,0.1
400,26,14.6345351627497,1.17512802139505,0.1025
400,26,18.377405003142,1.11933980043937,0.1065
400,26,18.4850232862551,1.11316667070455,0.178
400,26,18.4744707820367,1.11380646332539,0.2585
400,26,18.4846905253559,1.11319728130395,0.31
400,28,10.040243203514,1.17978232209607,0.1005
400,28,14.6583362378895,1.17713613269599,0.101
400,28,18.3028016575871,1.11460278746804,0.104
400,28,18.2945156384147,1.11513652530048,0.199
400,28,18.3035307208821,1.11460625269025,0.261
400,28,18.3007142630444,1.114762722825,0.311
400,30,10.0590113479936,1.18215566808771,0.1005
400,30,14.6810056574908,1.17904865411447,0.103
400,30,18.2194423830243,1.10969768343522,0.105
400,30,18.1312201518477,1.11540866526948,0.1995
400,30,18.1188517509894,1.11617200284067,0.2675
400,30,18.125873410902,1.11575982755999,0.3195
400,32,10.077768517129,1.18452758867697,0.1
400,32,14.7023603919965,1.18084381977162,0.1015
400,32,18.1336796931321,1.10428832430603,0.1085
400,32,17.9475203154658,1.11691673777899,0.2035
400,32,17.9432736925827,1.11718944095773,0.262
400,32,17.9440822791417,1.11713947142958,0.3285
400,34,10.0965110197967,1.1868976890769,0.1
400,34,14.7219553341129,1.18249680647573,0.101
400,34,18.0431543538362,1.0985640322198,0.1085
400,34,17.7677054109565,1.11819251280884,0.211
400,34,17.7683796432811,1.11815064566544,0.282
400,34,17.6464512534286,1.12542750010828,0.338
400,36,10.1152352166312,1.18926547248792,0.1
400,36,14.7394591124771,1.18397872757425,0.1005
400,36,17.5803772517026,1.11992527102541,0.1285
400,36,17.5831346574199,1.11976834936416,0.2115
400,36,17.58908229089,1.1193959825126,0.2795
400,36,17.5827945867255,1.11980577351126,0.329
400,38,10.1339359004608,1.19163031623022,0.1005
400,38,14.7546149152288,1.18525633331509,0.1005
400,38,17.4052986875228,1.12085819182704,0.131
400,38,17.400623810308,1.12118783321603,0.2075
400,38,17.4054765834304,1.12089884092902,0.2885
400,38,17.2696527677592,1.12906259304,0.341
400,40,10.1526074959358,1.19399144190417,0.101
400,40,14.7669282042307,1.18629372281645,0.101
400,40,17.2502907797511,1.12046424778164,0.119
400,40,17.239191518749,1.121211370505,0.219
400,40,17.2629274337099,1.11962488945665,0.2845
400,40,17.2285611234587,1.12193960564718,0.3385
400,42,10.1712420569193,1.19634788014925,0.1005
400,42,14.7759380237735,1.18705199825659,0.1025
400,42,17.0498773643297,1.12305275740101,0.1395
400,42,17.0579554555397,1.12252692329879,0.2195
400,42,17.0502777534138,1.12305748756093,0.2985
400,42,17.0526521496956,1.12288623202281,0.3375
400,44,10.1898300729943,1.19869842724738,0.1005
400,44,14.7811714467015,1.18749043554092,0.1015
400,44,16.8950944074733,1.12255291378356,0.132
400,44,16.8807390144304,1.12353959479685,0.229
400,44,16.8695045199179,1.12430056726313,0.2905
400,44,16.8767835255239,1.12383421105721,0.348
400,46,10.2083597732592,1.20104159340137,0.1005
400,46,14.7821192239859,1.18756824778286,0.102
400,46,16.6999101244499,1.12478644431351,0.1485
400,46,16.6912660486065,1.12537525696982,0.234
400,46,16.6948206662802,1.12517629893007,0.2995
400,46,16.6968979386889,1.1250123473057,0.3485
400,48,10.226816636794,1.20337554075727,0.1005
400,48,14.7783342389392,1.18724544684612,0.1005
400,48,16.5246509542223,1.12565525339,0.15
400,48,16.4578295516132,1.13008849050808,0.24
400,48,16.5246897350533,1.12565533419773,0.2985
400,48,16.5195700595514,1.12600960061414,0.3525
400,50,10.2451841951853,1.20569800897765,0.1
400,50,14.7693740452123,1.18648539826132,0.103
400,50,16.340390232812,1.1271067425033,0.1585
400,50,16.3416714863763,1.12702371951405,0.25
400,50,16.3352133088191,1.12749545506508,0.3085
400,50,16.3440185036418,1.12688772970242,0.348
400,52,10.2634364137896,1.20800623102179,0.101
400,52,14.7548509897231,1.18525635502345,0.1
400,52,16.1671882148879,1.12778532964671,0.1575
400,52,16.1549674983039,1.12866514584104,0.249
400,52,16.1586791854112,1.12840940320995,0.3095
400,52,16.1682611462022,1.12775913235321,0.3595
400,54,10.2815521667009,1.21029682312113,0.1005
400,54,14.734488416087,1.18353205192402,0.1045
400,54,15.9862300408279,1.1290026772142,0.1605
400,54,15.9889617493014,1.12880610756081,0.2515
400,54,15.9918790005084,1.12864550455635,0.3085
400,54,15.9849980669507,1.12910963253773,0.364
400,56,10.2994932756069,1.21256567520694,0.101
400,56,14.7080405318796,1.18129464909018,0.101
400,56,15.9655231280853,1.11803552894422,0.1675
400,56,15.8108974527759,1.12978988534696,0.2575
400,56,15.8163358017331,1.12942762062993,0.3195
400,56,15.8135289892646,1.12964483199834,0.3715
400,58,10.3172246471888,1.21480779987421,0.101
400,58,14.675390547579,1.17853334585853,0.1005
400,58,15.6310014118659,1.13090063772314,0.1705
400,58,15.4672029568815,1.14193505260223,0.2695
400,58,15.64135688202,1.13017453334046,0.329
400,58,15.631546355478,1.13087012647695,0.378
400,60,10.3346973138672,1.21701718164917,0.101
400,60,14.6365089915195,1.17524509442718,0.1
400,60,15.458878073641,1.13142259314886,0.177
400,60,15.4580313611268,1.13148994206661,0.262
400,60,15.4673621099742,1.13083701568147,0.332
400,60,15.4632621774364,1.13111937423287,0.37
450,14,11.0559377730741,1.30822329825437,0.1005
450,14,16.174971442246,1.305128299784,0.1
450,14,19.9004381055691,1.21628462682188,0.109
450,14,19.5466416741591,1.24291316321704,0.2115
450,14,19.4571229168988,1.24834725584724,0.2885
450,14,19.3899063650077,1.25214611008201,0.334
450,16,11.0770681930024,1.31089537042384,0.1005
450,16,16.2001429742211,1.30725165669854,0.1005
450,16,19.3638399839098,1.24469625094003,0.1295
450,16,19.3687430693492,1.24436750033224,0.2125
450,16,19.364782745451,1.24466974041238,0.2805
450,16,19.2196892743564,1.25330103249964,0.34
450,18,11.0981917311069,1.31356657143101,0.1005
450,18,16.2235867485708,1.3092290525627,0.1005
450,18,19.1786586180709,1.24660540917953,0.1395
450,18,19.1922071227014,1.24572654411687,0.219
450,18,19.1944782298979,1.24558493293575,0.2865
450,18,19.1840312837523,1.2462891390924,0.3305
450,20,11.1193063216027,1.31623663975047,0.1005
450,20,16.2449200026773,1.31102806743219,0.1035
450,20,19.0091092904874,1.24749987728217,0.1405
450,20,19.0049847086936,1.24781616522308,0.2185
450,20,19.0073934113692,1.24764263028892,0.288
450,20,19.001825530385,1.24801060526464,0.342
450,22,11.1404093206804,1.31890524072505,0.1005
450,22,16.2637041594769,1.31261162862853,0.1005
450,22,18.8406231750607,1.24829881941006,0.1375
450,22,18.8356433534375,1.24863108108849,0.2295
450,22,18.8301451672712,1.24902231408459,0.2925
450,22,18.8302774275519,1.24900236530735,0.338
450,24,11.1614973575584,1.32157194764656,0.1005
450,24,16.279449287885,1.31393836507724,0.101
450,24,18.6594294591681,1.24992621955408,0.1495
450,24,18.6556849792784,1.25018273465443,0.229
450,24,18.4011525091199,1.26546957968725,0.3045
450,24,18.6560656491654,1.25016830506208,0.3485
450,26,11.1825661490162,1.32423621835778,0.1005
450,26,16.2916248233173,1.31496340583952,0.101
450,26,18.4724436968665,1.25191806138159,0.146
450,26,18.460927195358,1.25272376309557,0.239
450,26,18.4740439777413,1.25182901240103,0.301
450,26,18.4759791048329,1.25170303120809,0.3505
450,28,11.2036102726002,1.32689736642523,0.101
450,28,16.2996799494509,1.31563963719843,0.1005
450,28,18.2885000696692,1.25372730217795,0.149
450,28,18.2980387794295,1.25307861089416,0.2415
450,28,18.2960724277326,1.25323394247316,0.308
450,28,18.288174358469,1.25376377121357,0.3575
450,30,11.2246228862589,1.32955452576353,0.1005
450,30,16.3030348309928,1.31591983087184,0.1015
450,30,18.1443957089095,1.25270144947154,0.141
450,30,18.1203320676624,1.25442846613285,0.2495
450,30,18.1139360338839,1.254873255946,0.3005
450,30,18.1129228422467,1.25495691793737,0.36
450,32,11.2455953871618,1.33220660739972,0.1005
450,32,16.3011681625205,1.31575818167441,0.1005
450,32,17.9064346991239,1.25823139734151,0.1615
450,32,17.9427634987536,1.25576621340002,0.249
450,32,17.9322333636779,1.25650375053786,0.3095
450,32,17.8545276059155,1.26169065762242,0.3685
450,34,11.2665169959848,1.33485224685831,0.1005
450,34,16.2935830869333,1.31511330794209,0.103
450,34,17.7522852911814,1.25795155631106,0.169
450,34,17.7645455708334,1.25710566030333,0.2485
450,34,17.7577647015753,1.25761436584528,0.3095
450,34,17.7459661676363,1.25839085910459,0.368
450,36,11.2873742533644,1.33748974042472,0.1005
450,36,16.2798854381169,1.31394969137317,0.1
450,36,17.5833055796417,1.25863235408452,0.169
450,36,17.5772366742053,1.2590824840555,0.24
450,36,17.5803105208063,1.25885473657788,0.319
450,36,17.5754734676739,1.25921665135419,0.379
450,38,11.3081496679478,1.3401169686632,0.1005
450,38,16.2597129031695,1.31224135469797,0.1
450,38,17.3974111613594,1.26051576435027,0.1795
450,38,17.3959856692087,1.26062395809227,0.261
450,38,17.4053689215039,1.25994704390468,0.3195
450,38,17.4102699186198,1.2596006316175,0.371
450,40,11.3288247135204,1.34273130259047,0.1005
450,40,16.2328631904685,1.30997086191775,0.102
450,40,17.2197814601725,1.26176353898253,0.191
450,40,17.2202845392307,1.26175574225885,0.268
450,40,17.2327746156035,1.26082965279586,0.3245
450,40,17.2319749324455,1.26089192739455,0.37
450,42,11.3493715124573,1.34532949737892,0.101
450,42,16.1992793294807,1.30712933082717,0.1045
450,42,17.0512759960451,1.26235858874042,0.1795
450,42,17.0091395032302,1.26541102696038,0.2785
450,42,17.0424006151586,1.2630332315813,0.329
450,42,17.045924867173,1.26278590931018,0.379
450,44,11.3697592591888,1.34790755904569,0.101
450,44,16.158958588346,1.3037186931334,0.103
450,44,16.9084119986564,1.26090936474838,0.183
450,44,16.8706301601974,1.26381199646139,0.2735
450,44,16.8721675576917,1.2636983575926,0.342
450,44,16.8760954765036,1.26341967140628,0.382
450,46,11.3899492910571,1.35046059373006,0.101
450,46,16.1120153518312,1.29974866021846,0.104
450,46,16.7074872232679,1.26391267995979,0.1895
450,46,16.6977383229827,1.26467149369009,0.2785
450,46,16.6989479708641,1.26458073304323,0.331
450,46,16.6965253853631,1.26477828105775,0.3815
450,48,11.4098944325511,1.35298263006518,0.101
450,48,16.0586457677861,1.2952357881158,0.1
450,48,16.5201687826831,1.26583739000851,0.1975
450,48,16.5123583891412,1.26646473146281,0.2815
450,48,16.513233134977,1.26639761110842,0.34
450,48,16.5134878828542,1.26637350535802,0.396
450,50,11.4295373845443,1.35546641530991,0.1005
450,50,15.9991064409699,1.29020199685201,0.1045
450,50,16.3449611507781,1.26683158508458,0.2015
450,50,16.3336891818041,1.26770946539369,0.287
450,50,16.342917745987,1.26703108991363,0.338
450,50,16.3446168896812,1.26690131506096,0.3915
450,52,11.4488094259992,1.35790318339221,0.1
450,52,15.9337008973584,1.2846727830076,0.1055
450,52,16.1617221418021,1.26843532684573,0.2125
450,52,16.1733146294176,1.26755360235606,0.269
450,52,16.1734677300105,1.2675141713801,0.3585
450,52,16.1657435131303,1.26814821645289,0.399
450,54,11.4676249092243,1.36028240172149,0.1005
450,54,15.8627576514766,1.27867600796767,0.1045
450,54,15.9848396637328,1.26951689703804,0.218
450,54,15.9882060842392,1.26927120874684,0.281
450,54,15.9969943768634,1.26858590567632,0.3495
450,54,15.992818976274,1.26891457252648,0.4095
450,56,11.4858884327673,1.36259147599134,0.101
450,56,15.7866185122791,1.272240589749,0.1055
450,56,15.8082419787283,1.27057342245748,0.22
450,56,15.810565033505,1.2703832378254,0.292
450,56,15.8098923782941,1.27045114148765,0.3695
450,56,15.8082467300852,1.27059336524021,0.409
450,58,11.503478970344,1.36481547125577,0.101
450,58,15.7038968583507,1.26553976755612,0.107
450,58,15.6326100670831,1.2714942676636,0.217
450,58,15.6398678092978,1.27091191152767,0.2975
450,58,15.6302960968315,1.27172102742107,0.369
